# TIPOS DE CAMBIO USD - VENTA (Bs./M.E.) | BCV Venezuela
# Páginas procesadas: [0, 1, 2]
# Total registros: 1446
# Generado: 2026-04-03 02:01:52
# Formato: FECHA_VALOR | TASA_VENTA | TRIMESTRE | HOJA_EXCEL
----------------------------------------------------------------------------------------------------
06/05/2025 |      88.722400 | Año 2025, Trimestre II | 05052025
07/05/2025 |      91.211300 | Año 2025, Trimestre II | 06052025
08/05/2025 |      91.916500 | Año 2025, Trimestre II | 07052025
09/05/2025 |      92.831000 | Año 2025, Trimestre II | 08052025
12/05/2025 |      93.049500 | Año 2025, Trimestre II | 09052025
13/05/2025 |      93.062300 | Año 2025, Trimestre II | 12052025
14/05/2025 |      93.579600 | Año 2025, Trimestre II | 13052025
15/05/2025 |      94.155700 | Año 2025, Trimestre II | 14052025
16/05/2025 |      94.324100 | Año 2025, Trimestre II | 15052025
19/05/2025 |      94.763000 | Año 2025, Trimestre II | 16052025
20/05/2025 |      94.802400 | Año 2025, Trimestre II | 19052025
21/05/2025 |      94.855600 | Año 2025, Trimestre II | 20052025
22/05/2025 |      94.965200 | Año 2025, Trimestre II | 21052025
23/05/2025 |      95.018900 | Año 2025, Trimestre II | 22052025
26/05/2025 |      95.084000 | Año 2025, Trimestre II | 23052025
27/05/2025 |      95.238700 | Año 2025, Trimestre II | 26052025
28/05/2025 |      95.805200 | Año 2025, Trimestre II | 27052025
29/05/2025 |      96.530300 | Año 2025, Trimestre II | 28052025
30/05/2025 |      96.857700 | Año 2025, Trimestre II | 29052025
03/06/2025 |      97.312600 | Año 2025, Trimestre II | 30052025
04/06/2025 |      97.419400 | Año 2025, Trimestre II | 03062025
05/06/2025 |      97.903100 | Año 2025, Trimestre II | 04062025
06/06/2025 |      98.513200 | Año 2025, Trimestre II | 05062025
09/06/2025 |      99.091600 | Año 2025, Trimestre II | 06062025
10/06/2025 |      99.124700 | Año 2025, Trimestre II | 09062025
11/06/2025 |      99.698300 | Año 2025, Trimestre II | 10062025
12/06/2025 |     100.339600 | Año 2025, Trimestre II | 11062025
13/06/2025 |     101.082200 | Año 2025, Trimestre II | 12062025
17/06/2025 |     102.157000 | Año 2025, Trimestre II | 13062025
18/06/2025 |     102.808300 | Año 2025, Trimestre II | 17062025
19/06/2025 |     103.735500 | Año 2025, Trimestre II | 18062025
20/06/2025 |     104.543400 | Año 2025, Trimestre II | 19062025
25/06/2025 |     105.452700 | Año 2025, Trimestre II | 20062025
26/06/2025 |     106.168500 | Año 2025, Trimestre II | 25062025
27/06/2025 |     106.862000 | Año 2025, Trimestre II | 26062025
30/06/2025 |     107.624500 | Año 2025, Trimestre II | 27062025
01/07/2025 |     108.189100 | Año 2025, Trimestre II | 30062025
02/07/2025 |     108.978500 | Año 2025, Trimestre III | 01072025
03/07/2025 |     109.772400 | Año 2025, Trimestre III | 02072025
04/07/2025 |     110.556900 | Año 2025, Trimestre III | 03072025
07/07/2025 |     111.418600 | Año 2025, Trimestre III | 04072025
08/07/2025 |     112.127800 | Año 2025, Trimestre III | 07072025
09/07/2025 |     112.828500 | Año 2025, Trimestre III | 08072025
10/07/2025 |     113.750500 | Año 2025, Trimestre III | 09072025
11/07/2025 |     114.411500 | Año 2025, Trimestre III | 10072025
14/07/2025 |     115.327900 | Año 2025, Trimestre III | 11072025
15/07/2025 |     115.844600 | Año 2025, Trimestre III | 14072025
16/07/2025 |     116.819100 | Año 2025, Trimestre III | 15072025
17/07/2025 |     117.403600 | Año 2025, Trimestre III | 16072025
18/07/2025 |     118.287400 | Año 2025, Trimestre III | 17072025
21/07/2025 |     119.144600 | Año 2025, Trimestre III | 18072025
22/07/2025 |     119.666200 | Año 2025, Trimestre III | 21072025
23/07/2025 |     120.423900 | Año 2025, Trimestre III | 22072025
25/07/2025 |     121.346900 | Año 2025, Trimestre III | 23072025
28/07/2025 |     122.170000 | Año 2025, Trimestre III | 25072025
29/07/2025 |     122.840800 | Año 2025, Trimestre III | 28072025
30/07/2025 |     123.871800 | Año 2025, Trimestre III | 29072025
31/07/2025 |     124.510200 | Año 2025, Trimestre III | 30072025
01/08/2025 |     125.424700 | Año 2025, Trimestre III | 31072025
04/08/2025 |     126.280200 | Año 2025, Trimestre III | 01082025
05/08/2025 |     127.109700 | Año 2025, Trimestre III | 04082025
06/08/2025 |     128.240900 | Año 2025, Trimestre III | 05082025
07/08/2025 |     129.053500 | Año 2025, Trimestre III | 06082025
08/08/2025 |     130.065200 | Año 2025, Trimestre III | 07082025
11/08/2025 |     131.124100 | Año 2025, Trimestre III | 08082025
12/08/2025 |     132.302600 | Año 2025, Trimestre III | 11082025
13/08/2025 |     133.515900 | Año 2025, Trimestre III | 12082025
14/08/2025 |     134.481200 | Año 2025, Trimestre III | 13082025
15/08/2025 |     135.639900 | Año 2025, Trimestre III | 14082025
19/08/2025 |     136.893100 | Año 2025, Trimestre III | 15082025
20/08/2025 |     138.128300 | Año 2025, Trimestre III | 19082025
21/08/2025 |     139.401600 | Año 2025, Trimestre III | 20082025
22/08/2025 |     140.660000 | Año 2025, Trimestre III | 21082025
25/08/2025 |     141.884300 | Año 2025, Trimestre III | 22082025
26/08/2025 |     143.038100 | Año 2025, Trimestre III | 25082025
27/08/2025 |     144.373200 | Año 2025, Trimestre III | 26082025
28/08/2025 |     145.745300 | Año 2025, Trimestre III | 27082025
29/08/2025 |     147.082500 | Año 2025, Trimestre III | 28082025
01/09/2025 |     148.444000 | Año 2025, Trimestre III | 29082025
02/09/2025 |     149.467700 | Año 2025, Trimestre III | 01092025
03/09/2025 |     150.795200 | Año 2025, Trimestre III | 02092025
04/09/2025 |     151.762700 | Año 2025, Trimestre III | 03092025
05/09/2025 |     152.821600 | Año 2025, Trimestre III | 04092025
08/09/2025 |     154.010800 | Año 2025, Trimestre III | 05092025
09/09/2025 |     154.982500 | Año 2025, Trimestre III | 08092025
10/09/2025 |     156.373900 | Año 2025, Trimestre III | 09092025
11/09/2025 |     157.728700 | Año 2025, Trimestre III | 10092025
12/09/2025 |     158.928900 | Año 2025, Trimestre III | 11092025
16/09/2025 |     160.447900 | Año 2025, Trimestre III | 12092025
17/09/2025 |     161.888000 | Año 2025, Trimestre III | 16092025
18/09/2025 |     163.647400 | Año 2025, Trimestre III | 17092025
19/09/2025 |     165.410100 | Año 2025, Trimestre III | 18092025
22/09/2025 |     166.583400 | Año 2025, Trimestre III | 19092025
23/09/2025 |     168.415700 | Año 2025, Trimestre III | 22092025
24/09/2025 |     169.976100 | Año 2025, Trimestre III | 23092025
25/09/2025 |     171.845800 | Año 2025, Trimestre III | 24092025
26/09/2025 |     173.736100 | Año 2025, Trimestre III | 25092025
29/09/2025 |     175.647100 | Año 2025, Trimestre III | 26092025
30/09/2025 |     177.614300 | Año 2025, Trimestre III | 29092025
01/10/2025 |     179.430800 | Año 2025, Trimestre III | 30092025
02/10/2025 |     181.303700 | Año 2025, Trimestre IV | 01102025
03/10/2025 |     183.136900 | Año 2025, Trimestre IV | 02102025
06/10/2025 |     185.398300 | Año 2025, Trimestre IV | 03102025
07/10/2025 |     187.289300 | Año 2025, Trimestre IV | 06102025
08/10/2025 |     189.259400 | Año 2025, Trimestre IV | 07102025
09/10/2025 |     191.366100 | Año 2025, Trimestre IV | 08102025
10/10/2025 |     193.299600 | Año 2025, Trimestre IV | 09102025
13/10/2025 |     195.249100 | Año 2025, Trimestre IV | 10102025
14/10/2025 |     197.245600 | Año 2025, Trimestre IV | 13102025
15/10/2025 |     199.107200 | Año 2025, Trimestre IV | 14102025
16/10/2025 |     201.466500 | Año 2025, Trimestre IV | 15102025
17/10/2025 |     203.742000 | Año 2025, Trimestre IV | 16102025
20/10/2025 |     205.675400 | Año 2025, Trimestre IV | 17102025
21/10/2025 |     207.893800 | Año 2025, Trimestre IV | 20102025
22/10/2025 |     210.282500 | Año 2025, Trimestre IV | 21102025
23/10/2025 |     212.483700 | Año 2025, Trimestre IV | 22102025
24/10/2025 |     214.419000 | Año 2025, Trimestre IV | 23102025
27/10/2025 |     216.371400 | Año 2025, Trimestre IV | 24102025
28/10/2025 |     218.170000 | Año 2025, Trimestre IV | 27102025
29/10/2025 |     219.873700 | Año 2025, Trimestre IV | 28102025
30/10/2025 |     221.743800 | Año 2025, Trimestre IV | 29102025
31/10/2025 |     223.645900 | Año 2025, Trimestre IV | 30102025
03/11/2025 |     223.962200 | Año 2025, Trimestre IV | 31102025
04/11/2025 |     224.376200 | Año 2025, Trimestre IV | 03112025
05/11/2025 |     226.130500 | Año 2025, Trimestre IV | 04112025
06/11/2025 |     227.556700 | Año 2025, Trimestre IV | 05112025
07/11/2025 |     228.479600 | Año 2025, Trimestre IV | 06112025
10/11/2025 |     231.046200 | Año 2025, Trimestre IV | 07112025
11/11/2025 |     231.093800 | Año 2025, Trimestre IV | 10112025
12/11/2025 |     233.045800 | Año 2025, Trimestre IV | 11112025
13/11/2025 |     233.557600 | Año 2025, Trimestre IV | 12112025
14/11/2025 |     234.871500 | Año 2025, Trimestre IV | 13112025
17/11/2025 |     236.460100 | Año 2025, Trimestre IV | 14112025
18/11/2025 |     236.838900 | Año 2025, Trimestre IV | 17112025
19/11/2025 |     237.750500 | Año 2025, Trimestre IV | 18112025
20/11/2025 |     240.320900 | Año 2025, Trimestre IV | 19112025
21/11/2025 |     241.578000 | Año 2025, Trimestre IV | 20112025
25/11/2025 |     243.110500 | Año 2025, Trimestre IV | 21112025
26/11/2025 |     243.572700 | Año 2025, Trimestre IV | 25112025
27/11/2025 |     244.650400 | Año 2025, Trimestre IV | 26112025
28/11/2025 |     245.669700 | Año 2025, Trimestre IV | 27112025
01/12/2025 |     247.300300 | Año 2025, Trimestre IV | 28112025
02/12/2025 |     247.407100 | Año 2025, Trimestre IV | 01122025
03/12/2025 |     249.198900 | Año 2025, Trimestre IV | 02122025
04/12/2025 |     251.886700 | Año 2025, Trimestre IV | 03122025
05/12/2025 |     254.870500 | Año 2025, Trimestre IV | 04122025
09/12/2025 |     257.928700 | Año 2025, Trimestre IV | 05122025
10/12/2025 |     262.103600 | Año 2025, Trimestre IV | 09122025
11/12/2025 |     265.066200 | Año 2025, Trimestre IV | 10122025
12/12/2025 |     267.749900 | Año 2025, Trimestre IV | 11122025
15/12/2025 |     270.789300 | Año 2025, Trimestre IV | 12122025
16/12/2025 |     273.586100 | Año 2025, Trimestre IV | 15122025
17/12/2025 |     276.576900 | Año 2025, Trimestre IV | 16122025
18/12/2025 |     279.562900 | Año 2025, Trimestre IV | 17122025
19/12/2025 |     282.512800 | Año 2025, Trimestre IV | 18122025
22/12/2025 |     285.402400 | Año 2025, Trimestre IV | 19122025
23/12/2025 |     288.449400 | Año 2025, Trimestre IV | 22122025
26/12/2025 |     291.352400 | Año 2025, Trimestre IV | 23122025
29/12/2025 |     294.969900 | Año 2025, Trimestre IV | 26122025
30/12/2025 |     298.143100 | Año 2025, Trimestre IV | 29122025
02/01/2026 |     301.370900 | Año 2025, Trimestre IV | 30122025
05/01/2026 |     304.679600 | Año 2026, Trimestre I | 02012026
06/01/2026 |     308.154600 | Año 2026, Trimestre I | 05012026
07/01/2026 |     311.881400 | Año 2026, Trimestre I | 06012026
08/01/2026 |     321.032300 | Año 2026, Trimestre I | 07012026
09/01/2026 |     325.389400 | Año 2026, Trimestre I | 08012026
13/01/2026 |     330.375100 | Año 2026, Trimestre I | 09012026
14/01/2026 |     336.459600 | Año 2026, Trimestre I | 13012026
15/01/2026 |     339.149500 | Año 2026, Trimestre I | 14012026
16/01/2026 |     341.742500 | Año 2026, Trimestre I | 15012026
20/01/2026 |     344.507100 | Año 2026, Trimestre I | 16012026
21/01/2026 |     347.263100 | Año 2026, Trimestre I | 20012026
22/01/2026 |     349.927200 | Año 2026, Trimestre I | 21012026
23/01/2026 |     352.706300 | Año 2026, Trimestre I | 22012026
26/01/2026 |     355.552800 | Año 2026, Trimestre I | 23012026
27/01/2026 |     358.924700 | Año 2026, Trimestre I | 26012026
28/01/2026 |     361.490600 | Año 2026, Trimestre I | 27012026
29/01/2026 |     363.662300 | Año 2026, Trimestre I | 28012026
30/01/2026 |     367.306900 | Año 2026, Trimestre I | 29012026
02/02/2026 |     370.254400 | Año 2026, Trimestre I | 30012026
03/02/2026 |     372.105700 | Año 2026, Trimestre I | 02022026
04/02/2026 |     375.082500 | Año 2026, Trimestre I | 03022026
05/02/2026 |     378.458200 | Año 2026, Trimestre I | 04022026
06/02/2026 |     381.107400 | Año 2026, Trimestre I | 05022026
09/02/2026 |     382.631800 | Año 2026, Trimestre I | 06022026
10/02/2026 |     385.272000 | Año 2026, Trimestre I | 09022026
11/02/2026 |     388.739400 | Año 2026, Trimestre I | 10022026
12/02/2026 |     390.294400 | Año 2026, Trimestre I | 11022026
13/02/2026 |     393.221600 | Año 2026, Trimestre I | 12022026
18/02/2026 |     396.367400 | Año 2026, Trimestre I | 13022026
19/02/2026 |     398.745600 | Año 2026, Trimestre I | 18022026
20/02/2026 |     402.334300 | Año 2026, Trimestre I | 19022026
23/02/2026 |     405.351800 | Año 2026, Trimestre I | 20022026
24/02/2026 |     407.378600 | Año 2026, Trimestre I | 23022026
25/02/2026 |     411.085700 | Año 2026, Trimestre I | 24022026
26/02/2026 |     414.045500 | Año 2026, Trimestre I | 25022026
27/02/2026 |     417.357900 | Año 2026, Trimestre I | 26022026
02/03/2026 |     419.987300 | Año 2026, Trimestre I | 27022026
03/03/2026 |     421.877200 | Año 2026, Trimestre I | 02032026
04/03/2026 |     425.674100 | Año 2026, Trimestre I | 03032026
05/03/2026 |     427.930200 | Año 2026, Trimestre I | 04032026
06/03/2026 |     431.011300 | Año 2026, Trimestre I | 05032026
09/03/2026 |     433.166400 | Año 2026, Trimestre I | 06032026
10/03/2026 |     436.241900 | Año 2026, Trimestre I | 09032026
11/03/2026 |     438.205000 | Año 2026, Trimestre I | 10032026
12/03/2026 |     440.965700 | Año 2026, Trimestre I | 11032026
13/03/2026 |     443.258700 | Año 2026, Trimestre I | 12032026
16/03/2026 |     446.804800 | Año 2026, Trimestre I | 13032026
17/03/2026 |     448.368600 | Año 2026, Trimestre I | 16032026
18/03/2026 |     451.507200 | Año 2026, Trimestre I | 17032026
20/03/2026 |     455.254700 | Año 2026, Trimestre I | 18032026
23/03/2026 |     457.075700 | Año 2026, Trimestre I | 20032026
24/03/2026 |     459.452500 | Año 2026, Trimestre I | 23032026
25/03/2026 |     462.668700 | Año 2026, Trimestre I | 24032026
26/03/2026 |     466.601400 | Año 2026, Trimestre I | 25032026
27/03/2026 |     468.514500 | Año 2026, Trimestre I | 26032026
30/03/2026 |     471.700400 | Año 2026, Trimestre I | 27032026
31/03/2026 |     473.870200 | Año 2026, Trimestre I | 30032026
01/04/2026 |     473.917600 | Año 2026, Trimestre I | 31032026
06/04/2026 |     474.059800 | Año 2026, Trimestre II | 01042026
